name	description	sourcemtoverride	samplemtoverride	run_prefix_prep	region	title	host_common_name	host_subject_id	body_site	body_habitat	body_product	sample_type	Site	BodyType	Days post-infection	Treatment	Group	Cage ID	Exp_Cage ID	Lesion score	Thickness	Cured	No. Treatment	Lesion Size	Lesion Duration	ExtractionDate	DTH	host_sex
Sample 110594				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	60	Skin of right external ear	Skin epidermis	Sebum	Skin swab	Non-lesion		49	anti-IL10 mAb		6	5	0	0.2							
Sample 110595				MiSeq_21	V1-V3	Host immune status and Leishmania induced dysbiosis	mouse	61	Skin of external ear	Skin epidermis	Sebum	Skin swab			49	Negative Control												
Sample 118496				MiSeqV1V3_27	V1-V3		human	26239	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	396	30	4.12.16	440	Male
Sample 118497				MiSeqV1V3_27	V1-V3		human	26239	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	396	30	4.12.16	440	Male
Sample 118498				MiSeqV1V3_27	V1-V3		human	26239	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	396	30	4.12.16	440	Male
Sample 118499				MiSeqV1V3_27	V1-V3		human	26235	Neck	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	2	216	30	4.12.16	225	Male
Sample 118500				MiSeqV1V3_27	V1-V3		human	26235	Neck	Skin epidermis	Sebum	Skin swab	Border	Sebaceous								Yes	2	216	30	4.12.16	225	Male
Sample 118501				MiSeqV1V3_27	V1-V3		human	26235	Neck	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	2	216	30	4.12.16	225	Male
Sample 118502				MiSeqV1V3_27	V1-V3		human	26218	Left ankle	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	130	40	4.12.16	300	Male
Sample 118503				MiSeqV1V3_27	V1-V3		human	26218	Left ankle	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	130	40	4.12.16	300	Male
Sample 118504				MiSeqV1V3_27	V1-V3		human	26218	Right ankle	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	130	40	4.12.16	300	Male
Sample 118505				MiSeqV1V3_27	V1-V3		human	26234	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	225	40	4.12.16	144	Male
Sample 118506				MiSeqV1V3_27	V1-V3		human	26234	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	225	40	4.12.16	144	Male
Sample 118507				MiSeqV1V3_27	V1-V3		human	26234	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	225	40	4.12.16	144	Male
Sample 118508				MiSeqV1V3_27	V1-V3		human	26238	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	660	90	4.12.16	725	Male
Sample 118509				MiSeqV1V3_27	V1-V3		human	26238	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	660	90	4.12.16	725	Male
Sample 118510				MiSeqV1V3_27	V1-V3		human	26238	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	660	90	4.12.16	725	Male
Sample 118511				MiSeqV1V3_27	V1-V3		human	26244	Left back	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	1	500	30	4.12.16	440	Male
Sample 118512				MiSeqV1V3_27	V1-V3		human	26244	Left back	Skin epidermis	Sebum	Skin swab	Border	Sebaceous								Yes	1	500	30	4.12.16	440	Male
Sample 118513				MiSeqV1V3_27	V1-V3		human	26244	Right back	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	1	500	30	4.12.16	440	Male
Sample 118514				MiSeqV1V3_27	V1-V3		human	26221	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								NA	NA	544	21	4.12.16	225	Female
Sample 118515				MiSeqV1V3_27	V1-V3		human	26221	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								NA	NA	544	21	4.12.16	225	Female
Sample 118516				MiSeqV1V3_27	V1-V3		human	26221	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								NA	NA	544	21	4.12.16	225	Female
Sample 118517				MiSeqV1V3_27	V1-V3		human	26219	Left thigh	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	2	437	30	4.12.16	0	Male
Sample 118518				MiSeqV1V3_27	V1-V3		human	26219	Left thigh	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	2	437	30	4.12.16	0	Male
Sample 118519				MiSeqV1V3_27	V1-V3		human	26219	Right thigh	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	2	437	30	4.12.16	0	Male
Sample 118520				MiSeqV1V3_27	V1-V3		human	26285	Right face	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	2	840	60	4.13.16	300	Male
Sample 118521				MiSeqV1V3_27	V1-V3		human	26285	Left face	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	2	840	60	4.13.16	300	Male
Sample 118522				MiSeqV1V3_27	V1-V3		human	26270	Right arm	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	49	30	4.13.16	400	Male
Sample 118523				MiSeqV1V3_27	V1-V3		human	26270	Right arm	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	49	30	4.13.16	400	Male
Sample 118524				MiSeqV1V3_27	V1-V3		human	26270	Left arm	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	49	30	4.13.16	400	Male
Sample 118525				MiSeqV1V3_27	V1-V3		human	26321	Right thigh	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	25	30	4.13.16	210	Female
Sample 118526				MiSeqV1V3_27	V1-V3		human	26321	Right thigh	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	25	30	4.13.16	210	Female
Sample 118527				MiSeqV1V3_27	V1-V3		human	26321	Left thigh	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	25	30	4.13.16	210	Female
Sample 118528				MiSeqV1V3_27	V1-V3		human	26291	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	70	30	4.13.16	130	Female
Sample 118529				MiSeqV1V3_27	V1-V3		human	26291	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	70	30	4.13.16	130	Female
Sample 118530				MiSeqV1V3_27	V1-V3		human	26291	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	70	30	4.13.16	130	Female
Sample 118531				MiSeqV1V3_27	V1-V3		human	26273	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	3300	40	4.13.16	110	Male
Sample 118532				MiSeqV1V3_27	V1-V3		human	26273	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	3300	40	4.13.16	110	Male
Sample 118533				MiSeqV1V3_27	V1-V3		human	26273	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	3300	40	4.13.16	110	Male
Sample 118534				MiSeqV1V3_27	V1-V3		human	26313	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	180	30	4.13.16	378	Female
Sample 118535				MiSeqV1V3_27	V1-V3		human	26313	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	180	30	4.13.16	378	Female
Sample 118536				MiSeqV1V3_27	V1-V3		human	26313	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	180	30	4.13.16	378	Female
Sample 118537				MiSeqV1V3_27	V1-V3		human	26283	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	NA	90	10	4.13.16	260	Male
Sample 118538				MiSeqV1V3_27	V1-V3		human	26283	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	NA	90	10	4.13.16	260	Male
Sample 118539				MiSeqV1V3_27	V1-V3		human	26320	Left arm	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	NA	200	60	4.13.16	400	Male
Sample 118540				MiSeqV1V3_27	V1-V3		human	26320	Right arm	Skin epidermis	Sebum	Skin swab	Normal	Dry								NA	NA	200	60	4.13.16	400	Male
Sample 118541				MiSeqV1V3_27	V1-V3		human	26236	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	380	40	4.13.16	NA	Female
Sample 118542				MiSeqV1V3_27	V1-V3		human	26236	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	380	40	4.13.16	NA	Female
Sample 118543				MiSeqV1V3_27	V1-V3		human	26398	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	2	780	21	4.13.16	441	Male
Sample 118544				MiSeqV1V3_27	V1-V3		human	26398	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	2	780	21	4.14.16	441	Male
Sample 118545				MiSeqV1V3_27	V1-V3		human	26398	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	2	780	21	4.14.16	441	Male
Sample 118546				MiSeqV1V3_27	V1-V3		human	26392	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	80	30	4.14.16	100	Female
Sample 118547				MiSeqV1V3_27	V1-V3		human	26392	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	80	30	4.14.16	100	Female
Sample 118548				MiSeqV1V3_27	V1-V3		human	26392	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	80	30	4.14.16	100	Female
Sample 118549				MiSeqV1V3_27	V1-V3		human	26409	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	2	500	60	4.14.16	180	Male
Sample 118550				MiSeqV1V3_27	V1-V3		human	26409	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	2	500	60	4.14.16	180	Male
Sample 118551				MiSeqV1V3_27	V1-V3		human	26409	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	2	500	60	4.14.16	180	Male
Sample 118552				MiSeqV1V3_27	V1-V3		human	26394	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	2	100	60	4.14.16	255	Female
Sample 118553				MiSeqV1V3_27	V1-V3		human	26394	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	2	100	60	4.14.16	255	Female
Sample 118554				MiSeqV1V3_27	V1-V3		human	26394	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	2	100	60	4.14.16	255	Female
Sample 118555				MiSeqV1V3_27	V1-V3		human	26413	Left foot	Skin epidermis	Sebum	Skin swab	Lesion	Moist								Yes	1	24	60	4.14.16	300	Male
Sample 118556				MiSeqV1V3_27	V1-V3		human	26413	Left foot	Skin epidermis	Sebum	Skin swab	Border	Moist								Yes	1	24	60	4.14.16	300	Male
Sample 118557				MiSeqV1V3_27	V1-V3		human	26413	Right foot	Skin epidermis	Sebum	Skin swab	Normal	Moist								Yes	1	24	60	4.14.16	300	Male
Sample 118558				MiSeqV1V3_27	V1-V3		human	26418	Left arm	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	130	30	4.14.16	285	Female
Sample 118559				MiSeqV1V3_27	V1-V3		human	26418	Left arm	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	130	30	4.14.16	285	Female
Sample 118560				MiSeqV1V3_27	V1-V3		human	26418	Right arm	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	130	30	4.14.16	285	Female
Sample 118561				MiSeqV1V3_27	V1-V3		human	26397	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	150	21	4.14.16	180	Male
Sample 118562				MiSeqV1V3_27	V1-V3		human	26397	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	150	21	4.14.16	180	Male
Sample 118563				MiSeqV1V3_27	V1-V3		human	26397	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	150	21	4.14.16	180	Male
Sample 118564				MiSeqV1V3_27	V1-V3		human	26416	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	270	30	4.14.16	272	Male
Sample 118565				MiSeqV1V3_27	V1-V3		human	26416	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	270	30	4.14.16	272	Male
Sample 118566				MiSeqV1V3_27	V1-V3		human	26416	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	270	30	4.14.16	272	Male
Sample 118567				MiSeqV1V3_27	V1-V3		human	26395	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	1575	60	4.14.16	1085	Male
Sample 118568				MiSeqV1V3_27	V1-V3		human	26395	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	1575	60	4.15.16	1085	Male
Sample 118569				MiSeqV1V3_27	V1-V3		human	26395	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	1575	60	4.15.16	1085	Male
Sample 118570				MiSeqV1V3_27	V1-V3		human	27092	Head	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	2	192	34	4.15.16	130	Male
Sample 118571				MiSeqV1V3_27	V1-V3		human	27092	Head	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	2	192	34	4.15.16	130	Male
Sample 118572				MiSeqV1V3_27	V1-V3		human	27092	Head	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	2	192	34	4.15.16	130	Male
Sample 118573				MiSeqV1V3_27	V1-V3		human	27083	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	480	14	4.15.16	208	Male
Sample 118574				MiSeqV1V3_27	V1-V3		human	27083	Leg leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	480	14	4.15.16	208	Male
Sample 118575				MiSeqV1V3_27	V1-V3		human	26294	Abdomen	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								No	NA	325	NA	4.15.16	700	Female
Sample 118576				MiSeqV1V3_27	V1-V3		human	26294	Abdomen	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								No	NA	325	NA	4.15.16	700	Female
Sample 118577				MiSeqV1V3_27	V1-V3		human	26303	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	130	20	4.15.16	460	Male
Sample 118578				MiSeqV1V3_27	V1-V3		human	26303	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	130	20	4.15.16	460	Male
Sample 118579				MiSeqV1V3_27	V1-V3		human	26924	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	35	45	4.15.16	132	Male
Sample 118580				MiSeqV1V3_27	V1-V3		human	26924	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	35	45	4.15.16	132	Male
Sample 118581				MiSeqV1V3_27	V1-V3		human	26924	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	35	45	4.15.16	132	Male
Sample 118582				MiSeqV1V3_27	V1-V3		human	26955	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	49	20	4.15.16	400	Male
Sample 118583				MiSeqV1V3_27	V1-V3		human	26955	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	49	20	4.15.16	400	Male
Sample 118584				MiSeqV1V3_27	V1-V3		human	26955	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	49	20	4.15.16	400	Male
Sample 118585				MiSeqV1V3_27	V1-V3		human	26938	Right foot	Skin epidermis	Sebum	Skin swab	Border	Moist								Yes	1	306	15	4.15.16	441	Male
Sample 118586				MiSeqV1V3_27	V1-V3		human	26938	Right foot	Skin epidermis	Sebum	Skin swab	Lesion	Moist								Yes	1	306	15	4.15.16	441	Male
Sample 118587				MiSeqV1V3_27	V1-V3		human	26938	Left foot	Skin epidermis	Sebum	Skin swab	Normal	Moist								Yes	1	306	15	4.15.16	441	Male
Sample 118588				MiSeqV1V3_27	V1-V3		human	26958	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	400	35	4.15.16	225	Female
Sample 118589				MiSeqV1V3_27	V1-V3		human	26958	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	400	35	4.15.16	225	Female
Sample 118590				MiSeqV1V3_27	V1-V3		human	26958	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	400	35	4.15.16	225	Female
Sample 118591				MiSeqV1V3_27	V1-V3		human	26935	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	25	15	4.15.16	49	Male
Sample 118592				MiSeqV1V3_27	V1-V3		human	26935	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	25	15	4.15.16	49	Male
Sample 118593				MiSeqV1V3_27	V1-V3		human	26935	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	25	15	4.15.16	49	Male
Sample 118594				MiSeqV1V3_27	V1-V3		human	26960	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	NA	77	30	4.15.16	255	Male
Sample 118595				MiSeqV1V3_27	V1-V3		human	26960	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	NA	77	30	4.15.16	255	Male
Sample 118596				MiSeqV1V3_27	V1-V3		human	26960	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	NA	77	30	4.15.16	255	Male
Sample 118597				MiSeqV1V3_27	V1-V3		human	26926	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	330	90	4.15.16	130	Male
Sample 118598				MiSeqV1V3_27	V1-V3		human	26926	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	330	90	4.15.16	130	Male
Sample 118599				MiSeqV1V3_27	V1-V3		human	26926	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	330	90	4.15.16	130	Male
Sample 118600				MiSeqV1V3_27	V1-V3		human	26925	Left leg	Skin epidermis	Sebum	Skin swab	Border	Dry								NA	NA	1476	60	4.15.16	625	Female
Sample 118601				MiSeqV1V3_27	V1-V3		human	26925	Left leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								NA	NA	1476	60	4.15.16	625	Female
Sample 118602				MiSeqV1V3_27	V1-V3		human	26925	Right leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								NA	NA	1476	60	4.15.16	625	Female
Sample 118603				MiSeqV1V3_27	V1-V3		human	26912	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	272	20	4.15.16	196	Male
Sample 118604				MiSeqV1V3_27	V1-V3		human	26912	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	272	20	4.15.16	196	Male
Sample 118605				MiSeqV1V3_27	V1-V3		human	26912	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	272	20	4.15.16	196	Male
Sample 118606				MiSeqV1V3_27	V1-V3		human	26929	Right arm	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	1377	45	4.15.16	225	Male
Sample 118607				MiSeqV1V3_27	V1-V3		human	26929	Right arm	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	1377	45	4.15.16	225	Male
Sample 118608				MiSeqV1V3_27	V1-V3		human	26929	Left arm	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	1377	45	4.15.16	225	Male
Sample 118609				MiSeqV1V3_27	V1-V3		human	26961	Left chest	Skin epidermis	Sebum	Skin swab	Border	Sebaceous								Yes	2	30	20	4.15.16	156	Female
Sample 118610				MiSeqV1V3_27	V1-V3		human	26961	Left chest	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	2	30	20	4.15.16	156	Female
Sample 118611				MiSeqV1V3_27	V1-V3		human	26961	Right chest	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	2	30	20	4.15.16	156	Female
Sample 118612				MiSeqV1V3_27	V1-V3		human	26937	Back	Skin epidermis	Sebum	Skin swab	Border	Sebaceous								Yes	1	255	30	4.15.16	144	Female
Sample 118613				MiSeqV1V3_27	V1-V3		human	26937	Back	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	1	255	30	4.15.16	144	Female
Sample 118614				MiSeqV1V3_27	V1-V3		human	26937	Back	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	1	255	30	4.15.16	144	Female
Sample 118615				MiSeqV1V3_27	V1-V3		human	26934	Right leg	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	216	30	4.15.16	NA	Female
Sample 118616				MiSeqV1V3_27	V1-V3		human	26934	Right leg	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	216	30	4.15.16	NA	Female
Sample 118617				MiSeqV1V3_27	V1-V3		human	26934	Left leg	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	216	30	4.15.16	NA	Female
Sample 118618				MiSeqV1V3_27	V1-V3		human	26962	Abdomen	Skin epidermis	Sebum	Skin swab	Border	Sebaceous								Yes	1	207	40	4.15.16	289	Male
Sample 118619				MiSeqV1V3_27	V1-V3		human	26962	Abdomen	Skin epidermis	Sebum	Skin swab	Lesion	Sebaceous								Yes	1	207	40	4.15.16	289	Male
Sample 118620				MiSeqV1V3_27	V1-V3		human	26962	Abdomen	Skin epidermis	Sebum	Skin swab	Normal	Sebaceous								Yes	1	207	40	4.15.16	289	Male
Sample 118621				MiSeqV1V3_27	V1-V3		human	26928	Left thigh	Skin epidermis	Sebum	Skin swab	Border	Dry								Yes	1	340	90	4.15.16	255	Male
Sample 118622				MiSeqV1V3_27	V1-V3		human	26928	Left thigh	Skin epidermis	Sebum	Skin swab	Lesion	Dry								Yes	1	340	90	4.15.16	255	Male
Sample 118623				MiSeqV1V3_27	V1-V3		human	26928	Right thigh	Skin epidermis	Sebum	Skin swab	Normal	Dry								Yes	1	340	90	4.15.16	255	Male
Sample 118624				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
Sample 118625				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
Sample 118626				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
Sample 118627				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
Sample 118628				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
Sample 118629				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
Sample 118630				MiSeqV1V3_27			human	NA	NA	NA	NA	NA	NA	NA								NA	NA	NA	NA	4.15.16	NA	NA
